Transaction_id,User_id,Date_cleaned,Transaction_Type,Category_Clean,Amount_Clean,Is_Refund,is_Outlier,Payment_Mode_Clean,Location_Clean
T8735,U023,2023-07-12,Expense,Travel,8641,NO,NO,CARD,Hyderabad
T8123,U020,2023-05-15,Expense,Utilities,5988,NO,NO,BANK TRANSFER,Mumbai
T7895,U117,2024-08-23,Expense,Travel,6348,NO,NO,CARD,Chennai
T8735,U113,2021-05-15,Expense,Utilities,5549,NO,NO,UPI,Unknown
T10792,U053,2022-07-15,Expense,Investment,44898,NO,NO,CASH,Chennai
T8838,U010,2023-07-16,Expense,Rent,3221,NO,NO,UPI,Delhi
T1044,U075,2021-05-06,Expense,Travel,1810,NO,NO,CARD,Kolkata
T8602,U097,2024-12-07,Expense,Entertainment,9944,NO,NO,UPI,Delhi
T7931,U085,2021-12-08,Expense,Travel,1037,NO,NO,CASH,Bangalore
T13820,U148,2023-10-16,Expense,Freelance,6278,NO,NO,BANK TRANSFER,Hyderabad
T0241,U148,2023-12-13,Expense,Entertainment,2963,NO,NO,UPI,Unknown
T9531,U149,2021-06-15,Expense,Utilities,999,NO,NO,CASH,Chennai
T1003,U064,2022-08-11,Income,Rent,43737,NO,NO,UPI,Lucknow
T5549,U114,2021-01-30,Expense,Travel,45894,NO,NO,BANK TRANSFER,Mumbai
T13844,U006,2024-05-29,Expense,Health,7040,NO,NO,UPI,Jaipur
T9591,U034,2022-08-22,Expense,Investment,5011,NO,NO,UPI,Unknown
T5042,U008,2023-07-13,Expense,Travel,2082,NO,NO,CASH,Delhi
T6831,U145,2022-05-23,Income,Education,43378,NO,NO,UPI,Unknown
T0131,U108,2023-07-01,Expense,Utilities,4167,NO,NO,CASH,Pune
T3349,U130,2022-08-02,Expense,Rent,6260,NO,NO,CARD,Mumbai
T5111,U051,2023-09-02,Expense,Entertainment,747,NO,NO,CARD,Chennai
T2986,U127,2021-03-31,Expense,Entertainment,3645,NO,NO,UNKNOWN,Lucknow
T3113,U079,2023-03-17,Expense,Rent,5958,NO,NO,BANK TRANSFER,Mumbai
T5430,U061,2022-12-08,Income,Bonus,49098,NO,NO,CASH,Chennai
T13440,U062,2022-06-19,Expense,Rent,3833,NO,NO,CARD,Hyderabad
T1572,U097,2024-06-02,Expense,Health,2715,NO,NO,CARD,Ahmedabad
T13022,U105,2023-04-22,Expense,Travel,9245,NO,NO,BANK TRANSFER,Ahmedabad
T3628,U116,2024-12-07,Expense,Rent,12316,NO,NO,CASH,Jaipur
T7622,U124,2024-03-20,Expense,Food,2561,NO,NO,BANK TRANSFER,Unknown
T5287,U129,2024-04-11,Expense,Food,6832,NO,NO,CASH,Jaipur
T6525,U061,2021-04-23,Expense,Travel,9714,NO,NO,CASH,Delhi
T11583,U036,2024-10-20,Income,Others,73654,NO,NO,CARD,Mumbai
T5046,U123,2023-12-20,Expense,Food,5622,NO,NO,BANK TRANSFER,Jaipur
T11781,U065,2024-08-29,Expense,Entertainment,0,NO,NO,CARD,Delhi
T9393,U030,2022-07-31,Expense,Utilities,7748,NO,NO,CARD,Bangalore
T1258,U106,2022-11-14,Expense,Travel,4981,NO,NO,UNKNOWN,Jaipur
T0928,U102,2022-05-13,Expense,Travel,301,NO,NO,CARD,Hyderabad
T6037,U009,2024-10-05,Expense,Entertainment,3830,NO,NO,CARD,Unknown
T12742,U139,2021-10-18,Expense,Health,2985,NO,NO,UPI,Kolkata
T7198,U069,2021-01-27,Income,Rent,79870,NO,NO,UPI,Pune
T2353,U082,2023-02-12,Expense,Food,4426,NO,NO,BANK TRANSFER,Unknown
T7335,U024,2024-07-26,Expense,Investment,3640,NO,NO,UPI,Delhi
T7798,U040,2023-10-09,Expense,Rent,9476,NO,NO,UPI,Bangalore
T3213,U148,2023-05-31,Expense,Entertainment,7070,NO,NO,UPI,Hyderabad
T10710,U006,2023-08-01,Expense,Food,7174,NO,NO,UPI,Chennai
T0922,U086,2022-12-12,Expense,Uncategorised,3159,NO,NO,BANK TRANSFER,Ahmedabad
T5592,U028,2023-03-24,Expense,Others,1606,NO,NO,UPI,Lucknow
T2671,U058,2021-12-31,Expense,Rent,9434,NO,NO,UPI,Lucknow
T6020,U092,2022-08-03,Expense,Bonus,3280,NO,NO,BANK TRANSFER,Jaipur
T10398,U069,2022-10-06,Income,Food,15131,NO,NO,CASH,Unknown
T9004,U011,2022-11-23,Expense,Savings,886,NO,NO,CASH,Ahmedabad
T7005,U026,2022-11-20,Expense,Rent,7109,NO,NO,BANK TRANSFER,Delhi
T12998,U146,2022-12-08,Expense,Travel,4201,NO,NO,CASH,Jaipur
T3988,U129,2024-02-23,Expense,Food,655,NO,NO,BANK TRANSFER,Hyderabad
T5319,U037,2023-03-10,Income,Education,61598,NO,NO,CASH,Chennai
T3862,U042,2022-10-16,Income,Entertainment,44066,NO,NO,CASH,Kolkata
T5165,U126,2024-12-12,Income,Entertainment,224611,NO,NO,UPI,Delhi
T4714,U112,2024-05-30,Expense,Salary,46284,NO,NO,UPI,Ahmedabad
T4195,U097,2024-01-02,Income,Utilities,174110,NO,NO,CARD,Lucknow
T11757,U068,2024-09-21,Expense,Rent,2044,NO,NO,BANK TRANSFER,Pune
T10285,U040,2024-01-29,Expense,Food,5277,NO,NO,UPI,Kolkata
T10345,U058,2021-07-25,Expense,Salary,47843,NO,NO,UPI,Kolkata
T8961,U043,2021-05-19,Expense,Food,1115,NO,NO,CARD,Bangalore
T0428,U006,2021-10-09,Expense,Freelance,2017,NO,NO,BANK TRANSFER,Bangalore
T9117,U119,2021-05-28,Expense,Investment,2053,NO,NO,BANK TRANSFER,Chennai
T9348,U007,2022-01-29,Expense,Education,8839,NO,NO,CASH,Chennai
T3503,U017,2022-01-15,Expense,Utilities,9635,NO,NO,CASH,Lucknow
T11648,U132,2022-04-13,Income,Food,56581,NO,NO,BANK TRANSFER,Mumbai
T0481,U108,2023-07-17,Expense,Savings,392,NO,NO,BANK TRANSFER,Pune
T2248,U048,2024-12-10,Expense,Education,26916,NO,NO,CASH,Kolkata
T3455,U150,2022-09-27,Expense,Freelance,994,NO,NO,UNKNOWN,Kolkata
T12178,U072,2022-02-02,Income,Travel,63125,NO,NO,CASH,Chennai
T4186,U002,2022-11-11,Expense,Food,175,NO,NO,BANK TRANSFER,Chennai
T9132,U067,2022-08-10,Income,Travel,24394,NO,NO,UPI,Delhi
T2400,U126,2021-10-14,Income,Savings,67910,NO,NO,CASH,Delhi
T8437,U143,2024-07-20,Expense,Food,9531,NO,NO,UPI,Lucknow
T8881,U090,2022-11-05,Expense,Rent,7838,NO,NO,UPI,Bangalore
T10071,U043,2021-09-26,Expense,Food,2511,NO,NO,CARD,Chennai
T13867,U026,2023-09-11,Expense,Others,7734,NO,NO,CASH,Unknown
T13196,U061,2024-06-16,Expense,Food,1461,NO,NO,UPI,Jaipur
T5099,U008,2024-10-12,Expense,Food,2398,NO,NO,BANK TRANSFER,Chennai
T1027,U011,2024-03-21,Income,Food,33170,NO,NO,CARD,Kolkata
T2238,U023,2023-09-24,Expense,Uncategorised,7858,NO,NO,UNKNOWN,Kolkata
T12671,U139,2024-10-30,Expense,Rent,3913,NO,NO,CARD,Hyderabad
T4155,U042,2022-12-09,Expense,Entertainment,5279,NO,NO,CASH,Jaipur
T8170,U148,2021-02-08,Expense,Travel,4694,NO,NO,UPI,Ahmedabad
T11558,U012,2024-08-20,Expense,Utilities,2060,NO,NO,UPI,Hyderabad
T11219,U135,2021-11-12,Expense,Investment,32436,NO,NO,CARD,Unknown
T13688,U003,2024-12-01,Expense,Utilities,7717,NO,NO,UNKNOWN,Lucknow
T12772,U145,2023-02-12,Income,Travel,42921,NO,NO,CASH,Mumbai
T13289,U072,2022-12-23,Expense,Rent,3021,NO,NO,BANK TRANSFER,Ahmedabad
T9714,U092,2022-12-25,Expense,Rent,562,NO,NO,CARD,Chennai
T6767,U099,2024-08-03,Expense,Freelance,1574,NO,NO,CARD,Delhi
T12720,U031,2024-10-30,Expense,Rent,6879,NO,NO,CASH,Lucknow
T0721,U005,2022-02-13,Expense,Education,5599,NO,NO,BANK TRANSFER,Bangalore
T3212,U143,2021-02-15,Expense,Education,4374,NO,NO,BANK TRANSFER,Hyderabad
T8580,U118,2024-01-10,Expense,Rent,552,NO,NO,CARD,Delhi
T11720,U080,2024-03-02,Expense,Salary,1686,NO,NO,UNKNOWN,Chennai
T8316,U116,2021-05-22,Income,Food,30473,NO,NO,BANK TRANSFER,Delhi
T2817,U104,2024-07-13,Expense,Education,3325,NO,NO,UPI,Kolkata
T1400,U066,2023-11-25,Expense,Others,5535,NO,NO,CARD,Jaipur
T2220,U092,2022-06-02,Expense,Food,33228,NO,NO,UPI,Jaipur
T9269,U093,2021-03-29,Expense,Rent,999999,NO,YES,BANK TRANSFER,Bangalore
T6710,U008,2023-11-12,Income,Health,44802,NO,NO,CARD,Lucknow
T7206,U142,2023-01-03,Expense,Travel,9188,NO,NO,CARD,Ahmedabad
T7386,U054,2021-08-09,Expense,Uncategorised,8716,NO,NO,BANK TRANSFER,Pune
T0019,U011,2021-03-23,Expense,Utilities,9273,NO,NO,CARD,Bangalore
T13011,U031,2023-06-28,Expense,Uncategorised,39845,NO,NO,CASH,Delhi
T5686,U139,2021-02-25,Income,Savings,18231,NO,NO,UPI,Delhi
T13942,U125,2022-06-05,Expense,Education,9636,NO,NO,CASH,Mumbai
T10500,U042,2024-03-30,Expense,Food,7121,NO,NO,CASH,Chennai
T1516,U076,2023-09-23,Expense,Utilities,5447,NO,NO,UPI,Mumbai
T4498,U109,2024-10-26,Expense,Travel,2163,NO,NO,CARD,Chennai
T0053,U089,2022-09-05,Expense,Utilities,6402,NO,NO,UPI,Kolkata
T5945,U039,2022-02-13,Expense,Entertainment,19467,NO,NO,BANK TRANSFER,Bangalore
T4812,U066,2022-09-08,Expense,Food,1336,NO,NO,CASH,Ahmedabad
T4854,U111,2024-05-16,Expense,Rent,7761,NO,NO,CASH,Bangalore
T5368,U033,2024-03-12,Expense,Travel,9556,NO,NO,BANK TRANSFER,Lucknow
T8845,U040,2024-03-02,Expense,Education,8138,NO,NO,BANK TRANSFER,Pune
T7231,U038,2023-11-22,Income,Rent,13959,NO,NO,CASH,Chennai
T2058,U121,2022-11-17,Expense,Rent,3084,NO,NO,CASH,Jaipur
T12121,U105,2021-07-23,Expense,Others,887,NO,NO,UPI,Kolkata
T7330,U147,2023-12-21,Expense,Rent,7874,NO,NO,BANK TRANSFER,Pune
T8770,U028,2024-01-23,Expense,Salary,7174,NO,NO,UPI,Bangalore
T13194,U017,2022-09-20,Expense,Travel,5391,NO,NO,UNKNOWN,Jaipur
T8201,U104,2023-07-12,Expense,Health,4771,NO,NO,BANK TRANSFER,Pune
T11881,U089,2023-06-22,Expense,Others,9430,NO,NO,BANK TRANSFER,Lucknow
T12496,U018,2023-09-28,Expense,Food,5045,NO,NO,CASH,Chennai
T6321,U138,2021-01-11,Expense,Salary,29287,NO,NO,CARD,Delhi
T9997,U105,2022-06-23,Expense,Food,9991,NO,NO,BANK TRANSFER,Unknown
T6756,U091,2023-11-09,Expense,Food,3891,NO,NO,CASH,Hyderabad
T3533,U130,2024-02-28,Expense,Entertainment,37865,NO,NO,UPI,Bangalore
T6023,U033,2023-07-30,Expense,Investment,0,NO,NO,BANK TRANSFER,Unknown
T11620,U149,2022-05-29,Expense,Rent,4955,NO,NO,CARD,Chennai
T1544,U083,2021-05-29,Expense,Investment,9757,NO,NO,BANK TRANSFER,Hyderabad
T5786,U149,2023-10-07,Income,Salary,43818,NO,NO,BANK TRANSFER,Delhi
T4990,U093,2022-02-15,Expense,Travel,3607,NO,NO,CARD,Ahmedabad
T5113,U094,2024-05-16,Expense,Food,1150,NO,NO,BANK TRANSFER,Pune
T0591,U021,2023-01-11,Expense,Food,999999,NO,YES,BANK TRANSFER,Mumbai
T7367,U063,2024-04-28,Expense,Others,1453,NO,NO,CARD,Lucknow
T7885,U040,2021-02-24,Income,Bonus,69923,NO,NO,BANK TRANSFER,Hyderabad
T8892,U063,2022-08-10,Expense,Travel,9369,NO,NO,BANK TRANSFER,Hyderabad
T1799,U086,2022-05-31,Expense,Entertainment,2186,NO,NO,BANK TRANSFER,Chennai
T13397,U132,2023-05-04,Expense,Food,2642,NO,NO,CASH,Delhi
T6170,U073,2021-06-11,Income,Rent,27454,NO,NO,UNKNOWN,Kolkata
T4918,U130,2022-05-01,Expense,Entertainment,20656,NO,NO,CARD,Kolkata
T13238,U059,2023-01-30,Income,Salary,10347,NO,NO,CASH,Bangalore
T3437,U092,2023-08-28,Income,Investment,0,NO,NO,CARD,Jaipur
T9845,U086,2022-08-31,Expense,Food,388,NO,NO,CARD,Mumbai
T12697,U004,2023-10-30,Expense,Rent,0,NO,NO,UPI,Jaipur
T3845,U117,2022-09-05,Expense,Rent,3756,NO,NO,BANK TRANSFER,Jaipur
T9152,U068,2023-07-25,Expense,Food,4153,NO,NO,UPI,Delhi
T5889,U061,2024-08-19,Income,Savings,36129,NO,NO,UPI,Kolkata
T1409,U060,2021-08-01,Expense,Food,384,NO,NO,BANK TRANSFER,Delhi
T13399,U119,2022-07-14,Expense,Travel,3700,NO,NO,CARD,Ahmedabad
T7644,U076,2022-04-26,Expense,Utilities,3901,NO,NO,BANK TRANSFER,Lucknow
T0997,U087,2023-12-23,Expense,Food,3507,NO,NO,UPI,Delhi
T8909,U002,2024-06-27,Expense,Utilities,9883,NO,NO,CASH,Chennai
T10044,U062,2022-06-09,Income,Food,63348,NO,NO,CARD,Kolkata
T0328,U095,2024-12-12,Income,Education,45361,NO,NO,CARD,Hyderabad
T1479,U045,2021-08-20,Expense,Rent,236,NO,NO,CASH,Unknown
T6902,U016,2023-12-14,Expense,Food,6168,NO,NO,UNKNOWN,Mumbai
T2648,U033,2021-03-26,Expense,Rent,6798,NO,NO,CASH,Bangalore
T12733,U057,2021-04-06,Expense,Health,4051,NO,NO,CARD,Bangalore
T11044,U145,2024-09-30,Expense,Travel,7998,NO,NO,UPI,Lucknow
T4115,U053,2023-10-09,Expense,Entertainment,1255,NO,NO,BANK TRANSFER,Bangalore
T13558,U080,2021-08-09,Expense,Food,1621,NO,NO,CARD,Mumbai
T12420,U044,2022-09-28,Expense,Rent,6725,NO,NO,CASH,Chennai
T9183,U137,2021-04-01,Expense,Rent,2799,NO,NO,CASH,Hyderabad
T7634,U033,2022-01-13,Expense,Travel,4958,NO,NO,BANK TRANSFER,Pune
T5344,U122,2022-01-21,Expense,Entertainment,1099,NO,NO,BANK TRANSFER,Lucknow
T13242,U031,2022-11-13,Expense,Utilities,5642,NO,NO,CARD,Bangalore
T4096,U047,2024-03-25,Expense,Food,1020,NO,NO,CASH,Bangalore
T0987,U049,2024-05-20,Expense,Travel,3738,NO,NO,BANK TRANSFER,Mumbai
T7842,U087,2023-07-12,Expense,Others,3192,NO,NO,CASH,Kolkata
T6844,U012,2023-05-21,Expense,Travel,7691,NO,NO,UPI,Jaipur
T4457,U139,2023-12-08,Expense,Food,9222,NO,NO,CARD,Chennai
T5843,U124,2021-05-26,Expense,Travel,4241,NO,NO,CASH,Hyderabad
T8397,U144,2023-12-17,Expense,Entertainment,1180,NO,NO,BANK TRANSFER,Kolkata
T1364,U048,2021-02-17,Expense,Utilities,36056,NO,NO,UPI,Mumbai
T6632,U009,2023-05-10,Expense,Rent,6358,NO,NO,CARD,Bangalore
T2424,U069,2022-08-15,Expense,Rent,5345,NO,NO,BANK TRANSFER,Chennai
T9900,U048,2021-04-30,Expense,Savings,702,NO,NO,BANK TRANSFER,Lucknow
T0903,U102,2023-12-20,Expense,Education,7292,NO,NO,UPI,Pune
T3847,U134,2022-10-11,Expense,Travel,941,NO,NO,CASH,Kolkata
T13825,U127,2024-11-17,Expense,Travel,6574,NO,NO,UPI,Delhi
T3164,U023,2024-11-26,Expense,Freelance,409,NO,NO,UPI,Pune
T12585,U136,2022-03-07,Income,Travel,32906,NO,NO,UPI,Kolkata
T5542,U018,2021-10-14,Expense,Food,0,NO,NO,BANK TRANSFER,Jaipur
T5327,U072,2023-12-14,Expense,Travel,3903,NO,NO,CASH,Delhi
T8454,U087,2021-05-24,Expense,Utilities,9694,NO,NO,CASH,Jaipur
T12124,U037,2024-09-08,Expense,Food,9013,NO,NO,UPI,Bangalore
T4591,U091,2022-09-05,Expense,Rent,1980,NO,NO,CASH,Jaipur
T12097,U132,2021-09-04,Expense,Education,7818,NO,NO,UPI,Jaipur
T12210,U118,2022-01-25,Expense,Entertainment,20509,NO,NO,BANK TRANSFER,Bangalore
T2661,U078,2024-01-09,Expense,Travel,9237,NO,NO,UPI,Ahmedabad
T6007,U138,2022-04-03,Expense,Health,6682,NO,NO,CASH,Mumbai
T4407,U143,2022-07-29,Expense,Health,6714,NO,NO,BANK TRANSFER,Hyderabad
T5887,U060,2021-08-23,Expense,Savings,8859,NO,NO,CASH,Kolkata
T6734,U110,2024-06-03,Expense,Travel,1098,NO,NO,UNKNOWN,Pune
T9475,U092,2023-11-06,Income,Freelance,35719,NO,NO,UPI,Pune
T4511,U107,2022-07-06,Expense,Utilities,6170,NO,NO,CARD,Bangalore
T12067,U046,2023-09-23,Expense,Health,2318,NO,NO,BANK TRANSFER,Mumbai
T9561,U117,2022-03-11,Expense,Travel,6354,NO,NO,BANK TRANSFER,Lucknow
T9929,U102,2023-03-15,Expense,Bonus,8158,NO,NO,CARD,Ahmedabad
T5732,U038,2021-08-16,Expense,Entertainment,1702,NO,NO,UPI,Pune
T9603,U145,2023-06-28,Expense,Salary,6760,NO,NO,BANK TRANSFER,Kolkata
T2106,U010,2023-04-21,Expense,Education,8201,NO,NO,UPI,Jaipur
T0824,U007,2021-03-04,Expense,Travel,3219,NO,NO,UPI,Lucknow
T13434,U145,2022-05-30,Expense,Salary,2954,NO,NO,CARD,Pune
T9341,U059,2022-10-15,Expense,Travel,8122,NO,NO,BANK TRANSFER,Unknown
T5459,U067,2021-08-28,Expense,Utilities,1008,NO,NO,UPI,Jaipur
T2041,U009,2023-02-15,Expense,Education,8382,NO,NO,UPI,Lucknow
T3551,U025,2023-09-23,Expense,Food,1372,NO,NO,CARD,Mumbai
T10339,U081,2022-05-05,Income,Food,46281,NO,NO,UPI,Hyderabad
T8081,U100,2021-12-14,Expense,Rent,6566,NO,NO,BANK TRANSFER,Mumbai
T5647,U082,2023-05-10,Expense,Food,984,NO,NO,CARD,Bangalore
T4580,U149,2023-11-07,Expense,Health,1259,NO,NO,CARD,Pune
T8724,U074,2024-09-24,Income,Freelance,46784,NO,NO,CASH,Unknown
T3529,U017,2024-01-23,Expense,Rent,7393,NO,NO,CASH,Bangalore
T0924,U133,2023-09-13,Income,Food,56971,NO,NO,CASH,Pune
T13214,U004,2023-09-09,Expense,Education,9349,NO,NO,BANK TRANSFER,Unknown
T6638,U084,2023-08-02,Expense,Entertainment,1868,NO,NO,CASH,Bangalore
T9811,U048,2024-01-06,Expense,Health,2774,NO,NO,BANK TRANSFER,Pune
T1789,U038,2022-05-31,Income,Food,30722,NO,NO,CARD,Jaipur
T1978,U035,2024-01-02,Expense,Rent,2481,NO,NO,BANK TRANSFER,Jaipur
T1222,U121,2021-01-11,Expense,Others,8855,NO,NO,UPI,Delhi
T8043,U007,2022-11-10,Expense,Entertainment,3954,NO,NO,BANK TRANSFER,Unknown
T11433,U004,2021-05-11,Expense,Savings,4941,NO,NO,BANK TRANSFER,Mumbai
T11885,U128,2024-04-21,Expense,Rent,2043,NO,NO,CASH,Bangalore
T4257,U104,2024-06-26,Expense,Utilities,6574,NO,NO,CASH,Lucknow
T13042,U008,2022-07-28,Expense,Salary,2392,NO,NO,BANK TRANSFER,Jaipur
T1288,U071,2024-12-23,Expense,Food,6626,NO,NO,BANK TRANSFER,Lucknow
T12635,U026,2024-07-22,Expense,Others,3054,NO,NO,CASH,Pune
T3008,U055,2022-07-30,Income,Food,37631,NO,NO,CARD,Mumbai
T6709,U067,2023-12-21,Expense,Entertainment,38973,NO,NO,UPI,Delhi
T4064,U127,2023-04-11,Expense,Entertainment,3980,NO,NO,UPI,Pune
T9245,U041,2021-05-24,Expense,Food,8729,NO,NO,UPI,Lucknow
T6899,U106,2022-10-30,Expense,Bonus,7773,NO,NO,CASH,Lucknow
T0874,U136,2021-09-07,Expense,Entertainment,210,NO,NO,UPI,Bangalore
T4836,U123,2023-12-17,Expense,Rent,2611,NO,NO,CASH,Pune
T12202,U037,2022-11-02,Expense,Rent,34418,NO,NO,UPI,Chennai
T4056,U143,2021-08-24,Expense,Health,4883,NO,NO,CARD,Chennai
T0449,U128,2021-07-28,Expense,Travel,1652,NO,NO,CARD,Hyderabad
T13189,U021,2021-03-17,Expense,Savings,8006,NO,NO,CASH,Unknown
T4959,U150,2022-06-10,Expense,Rent,6829,NO,NO,CASH,Jaipur
T8420,U136,2021-06-03,Expense,Salary,4713,NO,NO,CASH,Bangalore
T10250,U057,2024-12-20,Income,Food,14297,NO,NO,BANK TRANSFER,Mumbai
T4214,U036,2021-12-13,Expense,Education,2087,NO,NO,CARD,Bangalore
T12332,U054,2023-04-30,Income,Food,11168,NO,NO,BANK TRANSFER,Mumbai
T0949,U144,2023-04-06,Expense,Salary,5997,NO,NO,CARD,Bangalore
T7649,U029,2023-10-07,Expense,Utilities,0,NO,NO,CARD,Chennai
T2428,U029,2023-12-16,Expense,Utilities,8195,NO,NO,CASH,Hyderabad
T5449,U035,2023-04-19,Expense,Food,4677,NO,NO,CARD,Jaipur
T0494,U034,2022-07-15,Income,Travel,59853,NO,NO,CARD,Ahmedabad
T11981,U128,2022-04-26,Expense,Entertainment,464,NO,NO,UPI,Chennai
T11887,U009,2023-04-15,Expense,Education,48330,NO,NO,UPI,Lucknow
T10700,U126,2023-11-28,Expense,Food,0,NO,NO,CARD,Lucknow
T5579,U030,2023-06-06,Expense,Salary,8757,NO,NO,BANK TRANSFER,Ahmedabad
T11783,U121,2022-07-01,Expense,Food,5855,NO,NO,CASH,Kolkata
T12587,U133,2024-10-02,Expense,Entertainment,3444,NO,NO,CARD,Ahmedabad
T3025,U146,2022-12-19,Expense,Food,14582,NO,NO,UPI,Delhi
T12272,U136,2023-04-15,Income,Food,18733,NO,NO,CARD,Ahmedabad
T5026,U009,2024-07-16,Expense,Rent,3702,NO,NO,UPI,Mumbai
T13932,U147,2023-11-21,Expense,Rent,6062,NO,NO,BANK TRANSFER,Lucknow
T7669,U082,2023-08-04,Expense,Others,9155,NO,NO,CASH,Mumbai
T1165,U017,2023-04-04,Expense,Food,4949,NO,NO,CASH,Jaipur
T5963,U081,2022-03-21,Expense,Rent,5066,NO,NO,BANK TRANSFER,Lucknow
T10275,U119,2022-06-03,Expense,Food,6432,NO,NO,CARD,Chennai
T4226,U070,2021-04-23,Expense,Utilities,1945,NO,NO,BANK TRANSFER,Mumbai
T12985,U022,2023-02-18,Expense,Others,7288,NO,NO,CARD,Delhi
T3001,U099,2024-07-14,Expense,Rent,4942,NO,NO,UPI,Bangalore
T7356,U059,2022-03-03,Expense,Travel,1443,NO,NO,CARD,Kolkata
T7058,U036,2021-09-14,Income,Utilities,66905,NO,NO,CARD,Mumbai
T3582,U058,2023-10-11,Expense,Food,1731,NO,NO,BANK TRANSFER,Pune
T12681,U061,2024-07-24,Expense,Uncategorised,4462,NO,NO,BANK TRANSFER,Ahmedabad
T3707,U107,2021-02-20,Expense,Travel,4343,NO,NO,CARD,Bangalore
T2950,U135,2021-11-04,Expense,Food,842,NO,NO,UPI,Bangalore
T3609,U095,2023-07-22,Expense,Education,1969,NO,NO,CASH,Kolkata
T10866,U095,2024-05-05,Expense,Entertainment,2811,NO,NO,CASH,Lucknow
T5999,U045,2024-10-21,Expense,Savings,1223,NO,NO,CARD,Hyderabad
T3159,U119,2023-01-25,Expense,Rent,9301,NO,NO,CASH,Ahmedabad
T5007,U080,2023-02-28,Income,Travel,19382,NO,NO,BANK TRANSFER,Ahmedabad
T0060,U038,2024-01-12,Expense,Travel,2984,NO,NO,CARD,Unknown
T11837,U126,2023-01-28,Expense,Education,9399,NO,NO,CARD,Jaipur
T1520,U024,2021-05-23,Expense,Education,-1000,YES,NO,CARD,Delhi
T1448,U110,2022-05-07,Expense,Freelance,845,NO,NO,CARD,Chennai
T8400,U082,2022-07-10,Expense,Salary,8421,NO,NO,BANK TRANSFER,Ahmedabad
T5292,U034,2022-01-27,Expense,Rent,7687,NO,NO,CASH,Delhi
T0358,U097,2022-10-23,Expense,Entertainment,8337,NO,NO,UPI,Chennai
T12179,U042,2023-04-13,Expense,Entertainment,5205,NO,NO,BANK TRANSFER,Pune
T2843,U097,2022-02-18,Expense,Travel,4206,NO,NO,BANK TRANSFER,Mumbai
T9460,U014,2024-08-30,Expense,Travel,1690,NO,NO,UPI,Lucknow
T7743,U090,2022-05-24,Income,Utilities,37280,NO,NO,UPI,Kolkata
T3030,U083,2024-01-21,Expense,Savings,744,NO,NO,BANK TRANSFER,Chennai
T1421,U127,2022-05-06,Expense,Food,773,NO,NO,CASH,Jaipur
T11211,U068,2023-12-24,Expense,Utilities,4103,NO,NO,BANK TRANSFER,Pune
T11014,U107,2021-01-06,Expense,Others,3389,NO,NO,UNKNOWN,Ahmedabad
T1121,U096,2023-10-17,Expense,Rent,847,NO,NO,CARD,Unknown
T11298,U086,2021-11-11,Expense,Food,49400,NO,NO,CARD,Chennai
T8808,U073,2023-07-18,Expense,Rent,5271,NO,NO,CARD,Hyderabad
T7009,U004,2022-04-05,Expense,Travel,4005,NO,NO,CASH,Jaipur
T5062,U114,2024-10-08,Expense,Bonus,9352,NO,NO,BANK TRANSFER,Chennai
T4736,U113,2021-04-10,Expense,Travel,8679,NO,NO,CASH,Mumbai
T7426,U115,2023-07-15,Income,Uncategorised,61209,NO,NO,UNKNOWN,Chennai
T1835,U041,2023-07-19,Income,Salary,12429,NO,NO,CARD,Unknown
T8282,U108,2021-02-08,Expense,Food,0,NO,NO,CASH,Lucknow
T1617,U010,2021-05-24,Expense,Travel,2583,NO,NO,BANK TRANSFER,Unknown
T13174,U064,2021-11-21,Expense,Utilities,6829,NO,NO,CARD,Lucknow
T11208,U006,2021-11-06,Expense,Food,9647,NO,NO,UPI,Pune
T1324,U047,2021-06-30,Expense,Travel,-1000,YES,NO,CASH,Lucknow
T13156,U047,2022-04-24,Expense,Travel,7482,NO,NO,CARD,Pune
T10465,U085,2022-06-30,Expense,Salary,9698,NO,NO,CASH,Hyderabad
T0273,U137,2022-02-12,Expense,Health,8773,NO,NO,CASH,Hyderabad
T7155,U076,2022-09-07,Expense,Investment,2236,NO,NO,CASH,Chennai
T1069,U103,2023-06-20,Expense,Travel,4119,NO,NO,CASH,Pune
T2552,U019,2022-09-27,Income,Food,50800,NO,NO,UPI,Kolkata
T12833,U059,2023-09-16,Expense,Food,1790,NO,NO,BANK TRANSFER,Mumbai
T9201,U019,2022-09-19,Expense,Rent,788,NO,NO,CASH,Pune
T10730,U008,2024-04-15,Expense,Utilities,5717,NO,NO,BANK TRANSFER,Kolkata
T3185,U132,2024-04-28,Expense,Rent,2771,NO,NO,UPI,Lucknow
T4506,U113,2021-07-02,Income,Food,222939,NO,NO,BANK TRANSFER,Delhi
T6940,U092,2021-04-22,Expense,Food,3869,NO,NO,CASH,Chennai
T8627,U054,2024-12-22,Expense,Rent,2837,NO,NO,BANK TRANSFER,Pune
T10707,U150,2024-02-12,Income,Freelance,76239,NO,NO,CARD,Mumbai
T11015,U138,2021-02-08,Expense,Salary,5375,NO,NO,UPI,Bangalore
T6233,U026,2021-01-12,Expense,Food,4953,NO,NO,UPI,Mumbai
T11312,U018,2022-05-12,Expense,Education,4494,NO,NO,BANK TRANSFER,Jaipur
T5179,U050,2021-03-27,Expense,Food,619,NO,NO,CARD,Bangalore
