transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,date_clean,amount_clean,is_refund,category_clean,location_clean,is_outlier
T1619,U053,16-02-21,Income,Investment,₹74630,BankTransfer,AHM,2021-02-16,74630.0,False,Investment,Ahmedabad,True
T1405,U109,2/12/2022,Income,Freelance,14180,Cash,mumbai,2022-02-12,14180.0,False,Freelance,Mumbai,False
T0352,U149,11/8/2024,Expense,utilities,8479,UPi,Bangalore,2024-11-08,8479.0,False,Utilities,Bangalore,False
T5467,U104,11/5/2023,Expense,food,5292,Bank_Transfer,hyderabad,2023-11-05,5292.0,False,Food,Hyderabad,False
T10397,U013,10/20/2022,Expense,TRAVEL,3942,Bank_Transfer,Lucknow,2022-10-20,3942.0,False,Travel,Lucknow,False
T3306,U065,7/22/2022,Expense,entertainment,2923 INR,Bank Transfer,Delhi,2022-07-22,2923.0,False,Entertainment,Delhi,False
T12923,U075,9/1/2023,Expense,entertainment,8943,Crd,Pune,2023-09-01,8943.0,False,Entertainment,Pune,False
T2497,U149,22-11-2022,Expense,utilities,3159,CARD,DELHI,2022-11-22,3159.0,False,Utilities,Delhi,False
T12309,U024,18-12-2023,Expense,Rent,12484,CRD,BAN,2023-12-18,12484.0,False,Rent,Bangalore,False
T6608,U081,4/6/2023,Expense,rent,4331,Csh,HYDERABAD,2023-04-06,4331.0,False,Rent,Hyderabad,False
T4870,U014,10/4/2024,Expense,Rnt,9348,bank transfer,JAIPUR,2024-10-04,9348.0,False,Rent,Jaipur,False
T12187,U060,6/26/2024,Expense,FOOD,8174,bank transfer,Pune,2024-06-26,8174.0,False,Food,Pune,False
T13685,U047,8/3/2021,Income,Investment,74243,Cash,JAIPUR,2021-08-03,74243.0,False,Investment,Jaipur,True
T6605,U124,10/17/2023,Expense,FOOD,8640,cash,Jaipur,2023-10-17,8640.0,False,Food,Jaipur,False
T3940,U085,6/25/2021,Expense,food,9784,Crd,JAIPUR,2021-06-25,9784.0,False,Food,Jaipur,False
T12289,U001,26-12-2021,Expense,Rentt,45093,CRD,PUN,2021-12-26,45093.0,False,Rent,Pune,True
T12849,U049,4/21/2021,Expense,FOOD,2130,UPI,lucknow,2021-04-21,2130.0,False,Food,Lucknow,False
T6257,U036,2/21/2023,Expense,Food,4816,UPi,PUN,2023-02-21,4816.0,False,Food,Pune,False
T3936,U039,10/5/2023,Expense,food,2247,card,chennai,2023-10-05,2247.0,False,Food,Chennai,False
T10279,U087,3/13/2021,Income,Freelance,46587,CRD,LUCKNOW,2021-03-13,46587.0,False,Freelance,Lucknow,True
T0177,U038,6/13/2022,Expense,Others,6610,csh,PUNE,2022-06-13,6610.0,False,Others,Pune,False
T3986,U077,12/20/2024,Expense,travel,₹4692,upi,jaipur,2024-12-20,4692.0,False,Travel,Jaipur,False
T3810,U004,2/3/2021,Expense,Educaton,5305,bank transfer,CHE,2021-02-03,5305.0,False,Education,Chennai,False
T7155,U060,8/14/2022,Income,Bonus,67675,Bank Transfer,BANGALORE,2022-08-14,67675.0,False,Bonus,Bangalore,True
T8163,U016,3/29/2021,Expense,Entertain,7845,csh,DEL,2021-03-29,7845.0,False,Entertainment,Delhi,False
T7044,U049,18-05-22,Expense,Entertainment,7183,cash,,2022-05-18,7183.0,False,Entertainment,Jaipur,False
T3840,U144,8/23/2022,Expense,Utilties,6908,Card,BAN,2022-08-23,6908.0,False,Utilities,Bangalore,False
T3774,U020,9/8/2023,Expense,Rentt,47146,card,Delhi,2023-09-08,47146.0,False,Rent,Delhi,True
T3961,U111,7/15/2024,Expense,HEALTH,5749,csh,pune,2024-07-15,5749.0,False,Health,Pune,False
T13582,U133,26-10-2021,Expense,Entrtnmnt,5542,CARD,Kolkata,2021-10-26,5542.0,False,Entertainment,Kolkata,False
T11104,U121,14-09-22,Expense,travel,3429,card,MUM,2022-09-14,3429.0,False,Travel,Mumbai,False
T8714,U065,6/23/2021,Expense,Entertain,237,Bank Transfer,JAIPUR,2021-06-23,237.0,False,Entertainment,Jaipur,False
T2709,U138,18-08-22,Expense,SAVINGS,8231,UPI,CHENNAI,2022-08-18,8231.0,False,Savings,Chennai,False
T2156,U018,11/5/2022,Expense,Utlities,Rs.9859,UPI,kolkata,2022-11-05,9859.0,False,Utilities,Kolkata,False
T8551,U065,3/20/2024,Expense,utilities,2288,UPI,Kolkata,2024-03-20,2288.0,False,Utilities,Kolkata,False
T10622,U030,1/26/2022,Expense,Travel,5756,Bank_Transfer,HYD,2022-01-26,5756.0,False,Travel,Hyderabad,False
T9673,U145,10/31/2021,Expense,Rentt,Rs.28183,Upi,Delhi,2021-10-31,28183.0,False,Rent,Delhi,True
T8967,U125,16-03-23,Income,Others,41720,Bank_Transfer,pune,2023-03-16,41720.0,False,Others,Pune,True
T11141,U098,10/7/2024,Expense,rent,7335,Bank Transfer,CHENNAI,2024-10-07,7335.0,False,Rent,Chennai,False
T4430,U147,10/4/2024,Expense,RENT,287,CARD,HYDERABAD,2024-10-04,287.0,False,Rent,Hyderabad,False
T11810,U060,12/30/2021,Income,Others,57828,UPI,ahmedabad,2021-12-30,57828.0,False,Others,Ahmedabad,True
T10574,U061,10/28/2021,Expense,Education,₹9601,,kolkata,2021-10-28,9601.0,False,Education,Kolkata,False
T9406,U131,12/8/2021,Expense,Entertainment,2186,CRD,Bangalore,2021-12-08,2186.0,False,Entertainment,Bangalore,False
T2288,U143,14-06-21,Expense,Entrtnmnt,8093,CARD,lucknow,2021-06-14,8093.0,False,Entertainment,Lucknow,False
T1733,U080,5/3/2023,Expense,Travel,2272,Bank Transfer,HYD,2023-05-03,2272.0,False,Travel,Hyderabad,False
T13220,U140,2/5/2024,Expense,Foodd,4549,Csh,CHENNAI,2024-02-05,4549.0,False,Food,Chennai,False
T9379,U106,11/26/2021,Expense,Rent,21603,csh,JAIPUR,2021-11-26,21603.0,False,Rent,Jaipur,True
T0617,U046,1/22/2021,Expense,Fod,1641,csh,kolkata,2021-01-22,1641.0,False,Food,Kolkata,False
T13759,U109,27-12-21,Expense,Educaton,7941,Upi,CHENNAI,2021-12-27,7941.0,False,Education,Chennai,False
T4332,U089,21-11-23,Expense,FOOD,4265,UPi,hyderabad,2023-11-21,4265.0,False,Food,Hyderabad,False
T12052,U046,9/9/2023,Expense,savings,8634,Bank Transfer,LUC,2023-09-09,8634.0,False,Savings,Lucknow,False
T4585,U003,5/21/2024,Expense,Entertain,1006,Upi,hyderabad,2024-05-21,1006.0,False,Entertainment,Hyderabad,False
T0859,U132,27-10-2024,Expense,TRAVEL,475,BankTransfer,DEL,2024-10-27,475.0,False,Travel,Delhi,False
T5011,U129,7/16/2022,Expense,TRAVEL,₹6799,CARD,Bangalore,2022-07-16,6799.0,False,Travel,Bangalore,False
T1330,U108,3/21/2022,Expense,rent,₹1564,,,2022-03-21,1564.0,False,Rent,Jaipur,False
T4361,U008,19-03-23,Expense,education,1002 INR,Bank_Transfer,AHMEDABAD,2023-03-19,1002.0,False,Education,Ahmedabad,False
T7760,U089,5/11/2024,Expense,Rent,46614,Bank Transfr,LUC,2024-05-11,46614.0,False,Rent,Lucknow,True
T7501,U047,1/12/2021,Expense,Food,4005,cash,kolkata,2021-01-12,4005.0,False,Food,Kolkata,False
T5130,U075,9/10/2021,Expense,Rent,₹46896,UPI,delhi,2021-09-10,46896.0,False,Rent,Delhi,True
T4248,U058,3/21/2022,Income,Salary,78532,Bank_Transfer,kolkata,2022-03-21,78532.0,False,Salary,Kolkata,True
T5305,U046,1/16/2023,Income,Bonus,178518,Bank Transfr,pune,2023-01-16,178518.0,False,Bonus,Pune,True
T6784,U022,1/12/2021,Expense,Fod,8687,,BANGALORE,2021-01-12,8687.0,False,Food,Bangalore,False
T1468,U139,12/7/2022,Income,Freelance,57170,UPi,DEL,2022-12-07,57170.0,False,Freelance,Delhi,True
T5253,U075,8/7/2021,Expense,FOOD,7235,Crd,BAN,2021-08-07,7235.0,False,Food,Bangalore,False
T6241,U037,4/7/2022,Expense,TRAVEL,9675,csh,MUM,2022-04-07,9675.0,False,Travel,Mumbai,False
T4458,U075,4/21/2022,Expense,Food,4895,UPi,AHM,2022-04-21,4895.0,False,Food,Ahmedabad,False
T4529,U064,1/31/2024,Income,Bonus,21355,Bank_Transfer,JAI,2024-01-31,21355.0,False,Bonus,Jaipur,True
T5154,U072,11/3/2024,Income,Others,₹13183,upi,CHENNAI,2024-11-03,13183.0,False,Others,Chennai,False
T10901,U086,7/12/2022,Expense,Traval,₹9364,UPI,DELHI,2022-07-12,9364.0,False,Travel,Delhi,False
T6988,U044,10/7/2023,Expense,Rnt,2824,UPI,AHM,2023-10-07,2824.0,False,Rent,Ahmedabad,False
T2128,U126,10/18/2023,Expense,HEALTH,₹9979,upi,HYD,2023-10-18,9979.0,False,Health,Hyderabad,False
T1182,U023,9/20/2024,Expense,Health,8548,,BAN,2024-09-20,8548.0,False,Health,Bangalore,False
T4182,U117,3/3/2023,Expense,Food,700,Bank Transfr,PUN,2023-03-03,700.0,False,Food,Pune,False
T4082,U138,7/23/2021,Expense,food,Rs.6556,Upi,mumbai,2021-07-23,6556.0,False,Food,Mumbai,False
T8735,U023,7/12/2023,Expense,FOOD,8641 INR,Card,HYDERABAD,2023-07-12,8641.0,False,Food,Hyderabad,False
T8123,U020,5/15/2023,Expense,RENT,5988,Bank Transfer,MUM,2023-05-15,5988.0,False,Rent,Mumbai,False
T7895,U117,8/23/2024,Expense,Utlities,6348,card,Chennai,2024-08-23,6348.0,False,Utilities,Chennai,False
T8735,U113,5/15/2021,Expense,Rnt,5549,UPi,,2021-05-15,5549.0,False,Rent,Delhi,False
T10792,U053,7/15/2022,Expense,Rent,44898,cash,Chennai,2022-07-15,44898.0,False,Rent,Chennai,True
T8838,U010,16-07-2023,Expense,RENT,3221,Upi,DEL,2023-07-16,3221.0,False,Rent,Delhi,False
T1044,U075,5/6/2021,Expense,food,₹1810,Card,KOL,2021-05-06,1810.0,False,Food,Kolkata,False
T7931,U085,12/8/2021,Expense,travel,1037,CASH,BANGALORE,2021-12-08,1037.0,False,Travel,Bangalore,False
T13820,U148,10/16/2023,Expense,utilities,6278,BankTransfer,HYD,2023-10-16,6278.0,False,Utilities,Hyderabad,False
T9531,U149,6/15/2021,Expense,Utilities,999,csh,CHENNAI,2021-06-15,999.0,False,Utilities,Chennai,False
T1003,U064,8/11/2022,Income,Investment,43737,UPI,LUCKNOW,2022-08-11,43737.0,False,Investment,Lucknow,True
T5549,U114,1/30/2021,Expense,Rent,45894,Bank Transfr,MUM,2021-01-30,45894.0,False,Rent,Mumbai,True
T13844,U006,5/29/2024,Expense,Travl,₹7040,UPi,JAIPUR,2024-05-29,7040.0,False,Travel,Jaipur,False
T9591,U034,8/22/2022,Expense,entertainment,5011,upi,,2022-08-22,5011.0,False,Entertainment,Bangalore,False
T5042,U008,13-07-23,Expense,Travl,2082,Csh,DEL,2023-07-13,2082.0,False,Travel,Delhi,False
T6831,U145,23-05-22,Income,Freelance,43378,upi,,2022-05-23,43378.0,False,Freelance,Chennai,True
T0131,U108,7/1/2023,Expense,Entertainment,4167,csh,pune,2023-07-01,4167.0,False,Entertainment,Pune,False
T3349,U130,8/2/2022,Expense,Utilities,6260,CARD,Mumbai,2022-08-02,6260.0,False,Utilities,Mumbai,False
T5111,U051,9/2/2023,Expense,rent,747,Crd,chennai,2023-09-02,747.0,False,Rent,Chennai,False
T2986,U127,31-03-21,Expense,travel,3645,,lucknow,2021-03-31,3645.0,False,Travel,Lucknow,False
T3113,U079,3/17/2023,Expense,Helth,5958,bank transfer,mumbai,2023-03-17,5958.0,False,Health,Mumbai,False
T5430,U061,12/8/2022,Income,Investment,49098,CASH,chennai,2022-12-08,49098.0,False,Investment,Chennai,True
T13440,U062,19-06-22,Expense,Traval,3833,CARD,HYDERABAD,2022-06-19,3833.0,False,Travel,Hyderabad,False
T1572,U097,6/2/2024,Expense,Education,2715,card,ahmedabad,2024-06-02,2715.0,False,Education,Ahmedabad,False
T13022,U105,4/22/2023,Expense,utilities,₹9245,Bank Transfer,ahmedabad,2023-04-22,9245.0,False,Utilities,Ahmedabad,False
T3628,U116,12/7/2024,Expense,Rentt,12316,cash,JAI,2024-12-07,12316.0,False,Rent,Jaipur,False
T7622,U124,20-03-24,Expense,entertainment,2561,Bank Transfr,,2024-03-20,2561.0,False,Entertainment,Jaipur,False
T5287,U129,4/11/2024,Expense,Entertainment,6832,CASH,JAI,2024-04-11,6832.0,False,Entertainment,Jaipur,False
T6525,U061,4/23/2021,Expense,Rnt,Rs.9714,CASH,DEL,2021-04-23,9714.0,False,Rent,Delhi,False
T11583,U036,10/20/2024,Income,Bonus,73654,Crd,Mumbai,2024-10-20,73654.0,False,Bonus,Mumbai,True
T5046,U123,12/20/2023,Expense,rent,5622,Bank Transfer,jaipur,2023-12-20,5622.0,False,Rent,Jaipur,False
T9393,U030,31-07-2022,Expense,Traval,7748,card,BANGALORE,2022-07-31,7748.0,False,Travel,Bangalore,False
T1258,U106,11/14/2022,Expense,RENT,4981,,Jaipur,2022-11-14,4981.0,False,Rent,Jaipur,False
T0928,U102,5/13/2022,Expense,Foodd,301,Card,HYDERABAD,2022-05-13,301.0,False,Food,Hyderabad,False
T6037,U009,10/5/2024,Expense,FOOD,3830,card,,2024-10-05,3830.0,False,Food,Lucknow,False
T12742,U139,18-10-21,Expense,Travel,2985,UPI,KOLKATA,2021-10-18,2985.0,False,Travel,Kolkata,False
T7198,U069,1/27/2021,Income,Others,79870,Upi,PUN,2021-01-27,79870.0,False,Others,Pune,True
T2353,U082,2/12/2023,Expense,Foodd,4426,bank transfer,,2023-02-12,4426.0,False,Food,Lucknow,False
T7335,U024,7/26/2024,Expense,Entertainment,3640,UPI,DELHI,2024-07-26,3640.0,False,Entertainment,Delhi,False
T7798,U040,10/9/2023,Expense,Utility,₹9476,Upi,BAN,2023-10-09,9476.0,False,Utilities,Bangalore,False
T3213,U148,5/31/2023,Expense,travel,₹7070,upi,HYD,2023-05-31,7070.0,False,Travel,Hyderabad,False
T10710,U006,8/1/2023,Expense,Travel,7174,upi,chennai,2023-08-01,7174.0,False,Travel,Chennai,False
T0922,U086,12/12/2022,Expense,Entertain,Rs.3159,BankTransfer,AHMEDABAD,2022-12-12,3159.0,False,Entertainment,Ahmedabad,False
T5592,U028,24-03-23,Expense,health,1606,upi,Lucknow,2023-03-24,1606.0,False,Health,Lucknow,False
T2671,U058,31-12-21,Expense,Rnt,9434,upi,lucknow,2021-12-31,9434.0,False,Rent,Lucknow,False
T6020,U092,8/3/2022,Expense,Food,3280,Bank Transfr,jaipur,2022-08-03,3280.0,False,Food,Jaipur,False
T10398,U069,10/6/2022,Income,Investment,15131 INR,Cash,,2022-10-06,15131.0,False,Investment,Bangalore,False
T9004,U011,23-11-22,Expense,EDU,886,Csh,Ahmedabad,2022-11-23,886.0,False,Education,Ahmedabad,False
T7005,U026,11/20/2022,Expense,Rentt,7109,BankTransfer,DELHI,2022-11-20,7109.0,False,Rent,Delhi,False
T12998,U146,12/8/2022,Expense,entertainment,4201,csh,Jaipur,2022-12-08,4201.0,False,Entertainment,Jaipur,False
T3988,U129,23-02-2024,Expense,Fod,655,bank transfer,HYD,2024-02-23,655.0,False,Food,Hyderabad,False
T5319,U037,3/10/2023,Income,,61598,Cash,chennai,2023-03-10,61598.0,False,Uncategorized,Chennai,True
T3862,U042,10/16/2022,Income,Investment,44066,Cash,KOLKATA,2022-10-16,44066.0,False,Investment,Kolkata,True
T5165,U126,12/12/2024,Income,Others,224611,Upi,DEL,2024-12-12,224611.0,False,Others,Delhi,True
T4714,U112,5/30/2024,Expense,Rent,46284,UPi,Ahmedabad,2024-05-30,46284.0,False,Rent,Ahmedabad,True
T4195,U097,1/2/2024,Income,Bonus,174110,card,lucknow,2024-01-02,174110.0,False,Bonus,Lucknow,True
T11757,U068,9/21/2024,Expense,food,2044,BankTransfer,Pune,2024-09-21,2044.0,False,Food,Pune,False
T10285,U040,1/29/2024,Expense,Savings,5277,UPI,kolkata,2024-01-29,5277.0,False,Savings,Kolkata,False
T10345,U058,7/25/2021,Expense,Rent,47843 INR,UPi,kolkata,2021-07-25,47843.0,False,Rent,Kolkata,True
T8961,U043,5/19/2021,Expense,Traval,1115,CRD,BAN,2021-05-19,1115.0,False,Travel,Bangalore,False
T0428,U006,10/9/2021,Expense,Foodd,2017,Bank Transfer,Bangalore,2021-10-09,2017.0,False,Food,Bangalore,False
T9117,U119,5/28/2021,Expense,education,2053,Bank Transfr,CHE,2021-05-28,2053.0,False,Education,Chennai,False
T9348,U007,29-01-2022,Expense,Entertain,8839,cash,chennai,2022-01-29,8839.0,False,Entertainment,Chennai,False
T3503,U017,15-01-22,Expense,Entrtnmnt,9635,Csh,Lucknow,2022-01-15,9635.0,False,Entertainment,Lucknow,False
T11648,U132,13-04-2022,Income,Salary,₹56581,Bank Transfr,mumbai,2022-04-13,56581.0,False,Salary,Mumbai,True
T0481,U108,7/17/2023,Expense,Utility,392,bank transfer,pune,2023-07-17,392.0,False,Utilities,Pune,False
T2248,U048,12/10/2024,Expense,Rent,26916,Csh,KOLKATA,2024-12-10,26916.0,False,Rent,Kolkata,True
T3455,U150,9/27/2022,Expense,Foods,994,,kolkata,2022-09-27,994.0,False,Food,Kolkata,False
T12178,U072,2/2/2022,Income,Salary,63125,Csh,chennai,2022-02-02,63125.0,False,Salary,Chennai,True
T4186,U002,11/11/2022,Expense,Foods,175,Bank Transfer,CHE,2022-11-11,175.0,False,Food,Chennai,False
T9132,U067,8/10/2022,Income,Freelance,24394,upi,DELHI,2022-08-10,24394.0,False,Freelance,Delhi,True
T2400,U126,14-10-2021,Income,Investment,67910,cash,delhi,2021-10-14,67910.0,False,Investment,Delhi,True
T8437,U143,20-07-24,Expense,EDU,9531,upi,Lucknow,2024-07-20,9531.0,False,Education,Lucknow,False
T8881,U090,11/5/2022,Expense,Utilties,₹7838,UPi,BANGALORE,2022-11-05,7838.0,False,Utilities,Bangalore,False
T10071,U043,9/26/2021,Expense,Fod,2511,card,CHENNAI,2021-09-26,2511.0,False,Food,Chennai,False
T13867,U026,9/11/2023,Expense,Saving,7734,cash,,2023-09-11,7734.0,False,Savings,Chennai,False
T13196,U061,16-06-24,Expense,RENT,1461,upi,JAI,2024-06-16,1461.0,False,Rent,Jaipur,False
T5099,U008,10/12/2024,Expense,EDU,2398,Bank_Transfer,chennai,2024-10-12,2398.0,False,Education,Chennai,False
T1027,U011,3/21/2024,Income,Freelance,33170,Card,KOLKATA,2024-03-21,33170.0,False,Freelance,Kolkata,True
T2238,U023,9/24/2023,Expense,TRAVEL,7858,,KOL,2023-09-24,7858.0,False,Travel,Kolkata,False
T12671,U139,10/30/2024,Expense,food,3913,CARD,hyderabad,2024-10-30,3913.0,False,Food,Hyderabad,False
T4155,U042,12/9/2022,Expense,Travel,5279,csh,jaipur,2022-12-09,5279.0,False,Travel,Jaipur,False
T8170,U148,2/8/2021,Expense,Savings,₹4694,Upi,ahmedabad,2021-02-08,4694.0,False,Savings,Ahmedabad,False
T11558,U012,20-08-24,Expense,Food,2060,UPI,hyderabad,2024-08-20,2060.0,False,Food,Hyderabad,False
T11219,U135,11/12/2021,Expense,Rentt,32436,Crd,,2021-11-12,32436.0,False,Rent,Delhi,True
T13688,U003,12/1/2024,Expense,food,7717,,lucknow,2024-12-01,7717.0,False,Food,Lucknow,False
T13289,U072,23-12-2022,Expense,Foodd,3021,Bank Transfer,Ahmedabad,2022-12-23,3021.0,False,Food,Ahmedabad,False
T9714,U092,12/25/2022,Expense,Food,562 INR,CARD,chennai,2022-12-25,562.0,False,Food,Chennai,False
T6767,U099,8/3/2024,Expense,Fod,1574,Crd,DELHI,2024-08-03,1574.0,False,Food,Delhi,False
T12720,U031,10/30/2024,Expense,,Rs.6879,csh,LUC,2024-10-30,6879.0,False,Uncategorized,Lucknow,False
T0721,U005,13-02-2022,Expense,RENT,5599,BankTransfer,Bangalore,2022-02-13,5599.0,False,Rent,Bangalore,False
T3212,U143,15-02-2021,Expense,Entertainment,4374,Bank Transfer,Hyderabad,2021-02-15,4374.0,False,Entertainment,Hyderabad,False
T8580,U118,1/10/2024,Expense,TRAVEL,552,Crd,delhi,2024-01-10,552.0,False,Travel,Delhi,False
T11720,U080,3/2/2024,Expense,Utilties,₹1686,,chennai,2024-03-02,1686.0,False,Utilities,Chennai,False
T8316,U116,5/22/2021,Income,Investment,30473,bank transfer,DELHI,2021-05-22,30473.0,False,Investment,Delhi,True
T2817,U104,13-07-24,Expense,Utilities,₹3325,UPI,KOL,2024-07-13,3325.0,False,Utilities,Kolkata,False
T1400,U066,11/25/2023,Expense,Travl,5535,CRD,JAIPUR,2023-11-25,5535.0,False,Travel,Jaipur,False
T2220,U092,6/2/2022,Expense,Rentt,₹33228,UPi,JAI,2022-06-02,33228.0,False,Rent,Jaipur,True
T9269,U093,29-03-21,Expense,Rent,999999,bank transfer,BAN,2021-03-29,999999.0,False,Rent,Bangalore,True
T6710,U008,11/12/2023,Income,Freelance,44802,card,LUC,2023-11-12,44802.0,False,Freelance,Lucknow,True
T7206,U142,1/3/2023,Expense,rent,9188,CARD,AHMEDABAD,2023-01-03,9188.0,False,Rent,Ahmedabad,False
T7386,U054,8/9/2021,Expense,Educaton,8716,Bank Transfer,Pune,2021-08-09,8716.0,False,Education,Pune,False
T0019,U011,23-03-21,Expense,Education,9273,card,BAN,2021-03-23,9273.0,False,Education,Bangalore,False
T13011,U031,6/28/2023,Expense,Rent,39845,CASH,Delhi,2023-06-28,39845.0,False,Rent,Delhi,True
T5686,U139,25-02-21,Income,Salary,18231,upi,DELHI,2021-02-25,18231.0,False,Salary,Delhi,False
T13942,U125,6/5/2022,Expense,FOOD,9636,Cash,MUMBAI,2022-06-05,9636.0,False,Food,Mumbai,False
T10500,U042,3/30/2024,Expense,education,7121,csh,Chennai,2024-03-30,7121.0,False,Education,Chennai,False
T1516,U076,9/23/2023,Expense,health,5447,Upi,Mumbai,2023-09-23,5447.0,False,Health,Mumbai,False
T4498,U109,10/26/2024,Expense,OTHERS,2163,CRD,CHENNAI,2024-10-26,2163.0,False,Others,Chennai,False
T5945,U039,2/13/2022,Expense,Rentt,19467,BankTransfer,bangalore,2022-02-13,19467.0,False,Rent,Bangalore,False
T4812,U066,9/8/2022,Expense,Helth,1336,Cash,AHMEDABAD,2022-09-08,1336.0,False,Health,Ahmedabad,False
T4854,U111,5/16/2024,Expense,Travl,7761,Cash,BANGALORE,2024-05-16,7761.0,False,Travel,Bangalore,False
T5368,U033,3/12/2024,Expense,,9556,BankTransfer,LUCKNOW,2024-03-12,9556.0,False,Uncategorized,Lucknow,False
T8845,U040,3/2/2024,Expense,Utilties,8138,Bank_Transfer,PUNE,2024-03-02,8138.0,False,Utilities,Pune,False
T7231,U038,11/22/2023,Income,,13959,csh,Chennai,2023-11-22,13959.0,False,Uncategorized,Chennai,False
T2058,U121,11/17/2022,Expense,Savings,3084,Csh,JAI,2022-11-17,3084.0,False,Savings,Jaipur,False
T12121,U105,23-07-21,Expense,education,Rs.887,upi,KOL,2021-07-23,887.0,False,Education,Kolkata,False
T7330,U147,12/21/2023,Expense,FOOD,7874,Bank Transfer,PUNE,2023-12-21,7874.0,False,Food,Pune,False
T8770,U028,1/23/2024,Expense,Utilties,7174,upi,BANGALORE,2024-01-23,7174.0,False,Utilities,Bangalore,False
T13194,U017,9/20/2022,Expense,Traval,₹5391,,JAIPUR,2022-09-20,5391.0,False,Travel,Jaipur,False
T8201,U104,7/12/2023,Expense,Utilties,4771,Bank Transfr,PUN,2023-07-12,4771.0,False,Utilities,Pune,False
T11881,U089,6/22/2023,Expense,entertainment,9430,BankTransfer,Lucknow,2023-06-22,9430.0,False,Entertainment,Lucknow,False
T12496,U018,9/28/2023,Expense,FOOD,5045,Cash,CHE,2023-09-28,5045.0,False,Food,Chennai,False
T6321,U138,1/11/2021,Expense,Rent,29287,Card,DEL,2021-01-11,29287.0,False,Rent,Delhi,True
T9997,U105,6/23/2022,Expense,Travel,9991,Bank Transfer,,2022-06-23,9991.0,False,Travel,Delhi,False
T6756,U091,11/9/2023,Expense,Educaton,3891,cash,Hyderabad,2023-11-09,3891.0,False,Education,Hyderabad,False
T3533,U130,2/28/2024,Expense,Rentt,37865,UPI,Bangalore,2024-02-28,37865.0,False,Rent,Bangalore,True
T11620,U149,5/29/2022,Expense,others,4955,CARD,CHENNAI,2022-05-29,4955.0,False,Others,Chennai,False
T1544,U083,5/29/2021,Expense,RENT,9757,Bank_Transfer,HYDERABAD,2021-05-29,9757.0,False,Rent,Hyderabad,False
T5786,U149,10/7/2023,Income,Salary,₹43818,Bank_Transfer,DELHI,2023-10-07,43818.0,False,Salary,Delhi,True
T4990,U093,2/15/2022,Expense,Traval,3607,card,AHMEDABAD,2022-02-15,3607.0,False,Travel,Ahmedabad,False
T5113,U094,16-05-24,Expense,Health,₹1150,Bank Transfer,PUNE,2024-05-16,1150.0,False,Health,Pune,False
T0591,U021,1/11/2023,Expense,others,999999,Bank Transfer,MUMBAI,2023-01-11,999999.0,False,Others,Mumbai,True
T7367,U063,4/28/2024,Expense,Foodd,1453,Crd,Lucknow,2024-04-28,1453.0,False,Food,Lucknow,False
T7885,U040,24-02-21,Income,Salary,69923,bank transfer,HYD,2021-02-24,69923.0,False,Salary,Hyderabad,True
T8892,U063,8/10/2022,Expense,food,9369,Bank Transfr,Hyderabad,2022-08-10,9369.0,False,Food,Hyderabad,False
T1799,U086,5/31/2022,Expense,Foodd,2186,Bank Transfer,Chennai,2022-05-31,2186.0,False,Food,Chennai,False
T13397,U132,5/4/2023,Expense,entertainment,2642,CASH,delhi,2023-05-04,2642.0,False,Entertainment,Delhi,False
